time,x,y,heading_deg,steer_deg,xte,target_idx
334.61,77.211,11.348,-115.33,-40.00,1.350,1547
334.71,77.164,11.211,-118.22,-40.00,1.217,1547
334.82,77.131,11.054,-121.10,-40.00,1.064,1548
334.92,76.975,10.922,-123.99,-40.00,0.922,1548
335.03,76.912,10.794,-126.87,-40.00,0.797,1549
335.14,76.794,10.679,-129.76,-40.00,0.689,1549
335.24,76.725,10.610,-132.64,-40.00,0.612,1549
335.35,76.624,10.466,-135.53,-40.00,0.469,1550
335.45,76.511,10.353,-138.41,-40.00,0.378,1550
335.56,76.405,10.272,-141.30,-40.00,0.273,1551
335.67,76.278,10.170,-144.18,-40.00,0.197,1551
335.78,76.133,10.091,-147.06,-40.00,0.108,1552
335.89,76.041,9.978,-149.95,-40.00,0.041,1552
335.99,75.914,9.924,-152.83,-40.00,0.160,1552
336.10,75.778,9.856,-155.72,-40.00,0.144,1553
336.21,75.646,9.784,-158.60,-40.00,0.251,1553
336.31,75.529,9.726,-161.49,-36.27,0.280,1554
336.43,75.341,9.718,-164.01,-35.99,0.310,1554
336.54,75.237,9.636,-166.51,-36.54,0.370,1554
336.66,75.065,9.573,-169.05,-33.16,0.440,1555
336.77,74.944,9.593,-171.30,-31.44,0.414,1555
336.88,74.780,9.541,-173.40,-28.01,0.467,1556
336.99,74.648,9.519,-175.23,-27.98,0.488,1556
337.10,74.460,9.526,-177.06,-23.32,0.486,1557
337.21,74.321,9.536,-178.54,-22.61,0.468,1557
337.32,74.178,9.482,-179.97,-19.87,0.526,1558
337.42,74.040,9.501,178.79,-19.03,0.505,1558
337.54,73.899,9.543,177.60,-13.39,0.461,1559
337.64,73.718,9.519,176.78,-15.08,0.485,1559
337.74,73.598,9.562,175.86,-9.60,0.442,1560
337.85,73.423,9.554,175.27,-10.74,0.451,1560
337.96,73.279,9.583,174.62,-6.73,0.425,1561
338.07,73.100,9.612,174.22,-3.96,0.390,1562
338.18,72.954,9.594,173.98,-5.30,0.419,1562
338.29,72.814,9.598,173.66,-5.73,0.406,1562
338.41,72.691,9.621,173.32,-2.69,0.384,1563
338.51,72.552,9.642,173.15,-2.50,0.372,1563
338.62,72.340,9.639,173.00,-1.71,0.378,1564
338.72,72.259,9.704,172.90,0.80,0.315,1564
338.83,72.083,9.705,172.95,1.29,0.303,1565
338.94,71.941,9.723,173.03,1.30,0.292,1565
339.05,71.817,9.752,173.10,2.99,0.250,1566
339.15,71.659,9.758,173.28,2.43,0.267,1566
339.27,71.506,9.760,173.43,2.68,0.244,1567
339.37,71.355,9.788,173.59,3.18,0.238,1567
339.49,71.223,9.831,173.78,4.86,0.170,1568
339.59,71.060,9.816,174.07,3.46,0.218,1568
339.69,70.906,9.859,174.28,5.04,0.145,1569
339.80,70.763,9.855,174.59,4.21,0.189,1569
339.92,70.585,9.892,174.84,5.32,0.122,1570
340.04,70.485,9.878,175.16,4.13,0.190,1570
340.14,70.280,9.895,175.41,4.36,0.121,1571
340.25,70.162,9.916,175.67,4.76,0.150,1571
340.35,70.026,9.916,175.96,4.18,0.085,1572
340.46,69.869,9.899,176.21,2.99,0.167,1572
340.57,69.666,9.932,176.39,4.02,0.098,1573
340.68,69.564,9.940,176.63,3.95,0.144,1573
340.79,69.434,9.955,176.87,4.02,0.045,1574
340.91,69.266,9.981,177.11,4.83,0.135,1574
341.02,69.113,9.974,177.40,3.78,0.032,1575
341.14,68.967,9.970,177.63,3.31,0.140,1575
341.24,68.802,9.945,177.82,1.87,0.062,1576
341.35,68.658,9.974,177.94,2.89,0.132,1576
341.45,68.510,10.000,178.11,3.51,0.018,1577
341.57,68.364,9.986,178.32,2.65,0.138,1577
341.67,68.194,10.036,178.48,4.23,0.048,1578
341.79,68.068,10.003,178.73,2.62,0.144,1578
341.90,67.917,9.983,178.89,1.38,0.019,1579
342.00,67.716,10.038,178.97,3.75,0.101,1579
342.12,67.595,10.000,179.20,1.48,0.028,1580
342.24,67.456,10.019,179.29,2.24,0.137,1580
342.34,67.303,10.019,179.42,1.84,0.027,1581
342.45,67.156,9.998,179.53,0.85,0.138,1581
342.55,67.005,10.011,179.58,1.22,0.018,1582
342.67,66.825,9.999,179.66,0.64,0.108,1582
342.78,66.677,10.031,179.69,1.81,0.051,1583
342.89,66.581,10.020,179.80,1.23,0.137,1583
343.00,66.349,10.028,179.88,1.39,0.072,1584
343.10,66.247,10.041,179.96,1.87,0.140,1584
343.21,66.095,10.011,-179.93,0.29,0.021,1585
343.32,65.935,10.049,-179.91,2.01,0.133,1585
343.44,65.825,10.049,-179.79,1.50,0.051,1586
343.56,65.689,10.001,-179.70,-0.53,0.122,1586
343.67,65.484,10.051,-179.73,1.51,0.057,1587
343.79,65.385,10.026,-179.64,0.42,0.127,1587
343.89,65.181,10.004,-179.61,-0.54,0.027,1588
344.00,65.057,10.045,-179.65,1.27,0.157,1588
344.12,64.929,9.998,-179.57,-0.86,0.024,1589
344.23,64.773,10.029,-179.62,0.52,0.136,1589
344.33,64.593,10.024,-179.59,0.18,0.026,1590
344.46,64.465,10.039,-179.58,0.86,0.144,1590
344.56,64.300,10.001,-179.53,-0.81,0.002,1591
344.68,64.152,10.009,-179.58,-0.45,0.150,1591
344.79,63.979,10.015,-179.60,-0.13,0.026,1592
344.89,63.872,10.024,-179.61,0.29,0.131,1592
345.01,63.707,10.055,-179.59,1.36,0.055,1593
345.11,63.491,10.012,-179.51,-0.43,0.095,1593
345.23,63.387,9.986,-179.54,-1.40,0.017,1594
345.34,63.217,10.008,-179.62,-0.38,0.123,1594
345.44,63.103,10.031,-179.65,0.53,0.032,1595
345.55,62.978,10.015,-179.61,-0.09,0.117,1595
345.66,62.814,10.022,-179.62,0.13,0.030,1596
345.77,62.664,10.016,-179.61,-0.06,0.130,1596
345.87,62.493,9.982,-179.61,-1.40,0.018,1597
345.97,62.335,9.989,-179.70,-1.05,0.146,1597
346.09,62.184,10.001,-179.76,-0.41,0.004,1598
346.21,62.047,10.000,-179.79,-0.41,0.141,1598
346.32,61.928,9.998,-179.81,-0.44,0.041,1599
346.43,61.763,9.991,-179.84,-0.70,0.124,1599
346.54,61.586,9.999,-179.88,-0.24,0.001,1600
346.64,61.468,9.986,-179.89,-0.78,0.118,1600
346.75,61.286,10.013,-179.94,0.41,0.014,1601
346.86,61.179,10.001,-179.92,-0.14,0.104,1601
346.97,61.018,10.013,-179.92,0.34,0.039,1602
347.08,60.797,10.011,-179.90,0.32,0.118,1602
347.18,60.715,10.016,-179.89,0.41,0.039,1603
347.29,60.564,9.999,-179.86,-0.29,0.115,1603
347.40,60.377,9.979,-179.88,-1.04,0.021,1604
347.50,60.248,9.995,-179.94,-0.35,0.130,1604
347.62,60.112,9.990,-179.96,-0.47,0.038,1605
347.72,59.967,9.992,-179.99,-0.35,0.108,1605
347.84,59.808,9.997,179.99,-0.09,0.035,1606
347.94,59.650,9.983,179.98,-0.71,0.124,1606
348.04,59.472,10.043,179.94,1.79,0.043,1607
348.14,59.331,9.964,-179.95,-1.63,0.145,1607
348.25,59.208,10.002,179.95,0.17,0.039,1608
348.35,59.061,10.029,179.96,1.31,0.113,1608
348.46,58.913,9.983,-179.96,-0.73,0.049,1609
348.57,58.748,9.999,180.00,-0.01,0.120,1609
348.67,58.634,9.978,180.00,-0.80,0.071,1610
348.79,58.466,9.972,179.95,-1.08,0.104,1610
348.89,58.309,10.022,179.88,1.02,0.050,1611
349.00,58.126,10.003,179.94,0.25,0.139,1611
349.12,57.976,10.021,179.96,0.87,0.025,1612
349.22,57.821,10.000,-179.99,-0.04,0.141,1612
349.33,57.739,9.994,-179.99,-0.23,0.078,1613
349.44,57.569,10.023,179.99,0.97,0.094,1613
349.54,57.413,10.035,-179.95,1.20,0.064,1614
349.65,57.216,10.029,-179.87,1.01,0.145,1614
349.77,57.073,10.012,-179.81,0.12,0.021,1615
349.87,56.969,10.003,-179.81,-0.25,0.087,1615
349.98,56.786,10.013,-179.82,0.18,0.034,1616
350.09,56.663,10.017,-179.81,0.36,0.093,1616
350.21,56.503,10.023,-179.79,0.49,0.055,1617
350.31,56.371,9.980,-179.76,-1.29,0.085,1617
350.43,56.203,9.962,-179.84,-1.73,0.065,1618
350.53,56.040,10.022,-179.94,0.80,0.113,1618
350.63,55.953,10.005,-179.89,0.01,0.104,1618
350.74,55.764,10.005,-179.89,-0.02,0.085,1619
350.85,55.569,10.004,-179.89,-0.05,0.022,1620
350.96,55.469,9.963,-179.90,-1.72,0.086,1620
351.06,55.334,9.998,-180.00,-0.11,0.088,1620
351.17,55.147,9.979,179.99,-0.86,0.101,1621
351.27,54.991,10.003,179.94,0.21,0.048,1622
351.37,54.869,10.002,179.95,0.16,0.075,1622
351.48,54.663,9.983,179.96,-0.59,0.028,1623
351.59,54.556,9.986,179.93,-0.43,0.087,1623
351.70,54.406,10.034,179.90,1.44,0.075,1624
351.81,54.242,10.041,179.99,1.73,0.106,1624
351.92,54.064,9.991,-179.91,-0.52,0.028,1625
352.04,53.914,9.970,-179.94,-1.40,0.127,1625
352.15,53.804,10.021,179.98,0.81,0.071,1626
352.25,53.681,10.011,-179.97,0.39,0.055,1626
352.37,53.492,9.951,-179.95,-1.93,0.077,1627
352.47,53.348,9.988,179.93,-0.38,0.087,1627
352.59,53.202,10.022,179.91,0.98,0.073,1628
352.69,53.075,10.029,179.97,1.22,0.064,1628
352.79,52.921,9.972,-179.96,-1.38,0.095,1628
352.89,52.771,10.008,179.96,0.39,0.060,1629
353.00,52.609,10.053,179.98,1.95,0.096,1630
353.11,52.423,9.957,-179.90,-2.01,0.114,1630
353.22,52.318,9.993,179.98,-0.28,0.092,1630
353.32,52.168,9.986,179.96,-0.51,0.061,1631
353.44,51.995,10.006,179.93,0.35,0.070,1632
353.54,51.818,9.993,179.95,-0.22,0.107,1632
353.64,51.728,9.996,179.94,-0.08,0.105,1632
353.76,51.522,9.983,179.94,-0.57,0.102,1633
353.86,51.414,9.949,179.90,-2.12,0.106,1633
353.96,51.219,9.971,179.77,-0.80,0.106,1634
354.07,51.123,9.987,179.73,-0.02,0.104,1634
354.19,50.942,9.994,179.72,0.28,0.077,1635
354.29,50.809,10.015,179.74,1.22,0.093,1635
354.41,50.649,9.988,179.81,-0.13,0.069,1636
354.50,50.499,9.960,179.81,-1.11,0.093,1637
354.61,50.357,9.974,179.74,-0.58,0.063,1637
354.72,50.190,9.977,179.71,-0.30,0.080,1638
354.82,50.047,10.008,179.69,0.92,0.067,1638
354.94,49.932,9.993,179.74,0.18,0.121,1638
355.05,49.771,9.977,179.75,-0.44,0.047,1639
355.15,49.616,9.968,179.73,-0.89,0.111,1639
355.26,49.445,9.986,179.67,0.04,0.066,1640
355.37,49.326,10.026,179.68,1.81,0.121,1640
355.47,49.123,9.995,179.78,0.22,0.085,1641
355.58,49.001,10.024,179.80,1.49,0.099,1641
355.68,48.839,10.008,179.89,0.53,0.067,1642
355.79,48.705,10.051,179.92,2.46,0.113,1642
355.90,48.522,10.001,-179.93,-0.09,0.082,1643
356.01,48.395,9.990,-179.94,-0.56,0.094,1643
356.12,48.242,10.005,-179.97,0.16,0.061,1644
356.23,48.077,10.005,-179.96,0.13,0.078,1645
356.34,47.943,10.003,-179.96,0.03,0.057,1645
356.45,47.778,10.007,-179.95,0.16,0.080,1646
356.55,47.649,10.022,-179.94,0.78,0.054,1646
356.65,47.489,9.980,-179.90,-1.12,0.095,1646
356.76,47.351,10.013,-179.97,0.45,0.047,1647
356.87,47.186,9.997,-179.94,-0.28,0.092,1647
356.97,47.053,10.016,-179.96,0.54,0.044,1648
357.09,46.906,10.041,-179.92,1.67,0.121,1648
357.19,46.782,9.997,-179.82,-0.45,0.011,1649
357.30,46.593,10.024,-179.85,0.78,0.106,1649
357.41,46.438,10.019,-179.80,0.41,0.056,1650
357.51,46.297,10.004,-179.78,-0.26,0.108,1650
357.62,46.160,10.020,-179.79,0.42,0.036,1651
357.72,46.009,10.006,-179.77,-0.20,0.122,1651
357.83,45.882,10.008,-179.78,-0.08,0.009,1652
357.94,45.692,10.006,-179.79,-0.17,0.107,1652
358.05,45.556,9.997,-179.80,-0.51,0.029,1653
358.16,45.410,10.001,-179.83,-0.31,0.127,1653
358.27,45.275,9.991,-179.84,-0.63,0.012,1654
358.37,45.065,9.973,-179.88,-1.19,0.088,1655
358.47,44.947,10.036,-179.95,1.35,0.050,1655
358.59,44.795,9.998,-179.87,-0.33,0.116,1655
358.71,44.663,10.024,-179.89,0.76,0.030,1656
358.81,44.514,10.012,-179.85,0.22,0.137,1656
358.92,44.321,10.000,-179.83,-0.30,0.056,1657
359.03,44.203,10.006,-179.85,-0.03,0.128,1657
359.13,44.036,9.997,-179.85,-0.39,0.039,1658
359.25,43.925,9.985,-179.88,-0.89,0.151,1658
359.35,43.745,9.976,-179.93,-1.10,0.038,1659
359.46,43.623,9.974,-180.00,-1.16,0.153,1659
359.56,43.456,9.969,179.93,-1.10,0.035,1660
359.67,43.311,9.970,179.87,-1.06,0.144,1660
359.79,43.160,9.966,179.81,-0.97,0.035,1661
359.89,43.008,9.999,179.75,0.44,0.140,1661
360.00,42.873,9.996,179.77,0.26,0.006,1662
360.11,42.698,9.998,179.79,0.33,0.132,1662
360.22,42.559,10.016,179.81,0.96,0.017,1663
360.33,42.414,9.967,179.87,-1.16,0.153,1663
360.44,42.270,10.000,179.80,0.39,0.006,1664
360.55,42.103,10.001,179.82,0.39,0.141,1664
360.65,41.948,9.987,179.84,-0.22,0.019,1665
360.75,41.796,9.975,179.83,-0.79,0.138,1665
360.85,41.653,10.037,179.78,1.83,0.037,1666
360.96,41.487,10.003,179.89,0.35,0.129,1666
361.07,41.344,9.966,179.91,-1.19,0.037,1667
361.18,41.216,9.986,179.84,-0.28,0.143,1667
361.29,41.094,10.031,179.83,1.49,0.049,1668
361.39,40.892,9.978,179.91,-0.81,0.139,1668
361.50,40.752,10.008,179.87,0.54,0.008,1669
361.60,40.595,10.003,179.90,0.35,0.142,1669
361.72,40.455,9.969,179.92,-1.06,0.031,1670
361.84,40.308,10.005,179.86,0.51,0.144,1670
361.95,40.153,9.999,179.89,0.18,0.002,1671
362.05,39.983,9.985,179.90,-0.46,0.134,1671
362.16,39.867,10.034,179.87,1.54,0.039,1672
362.27,39.673,9.987,179.96,-0.50,0.126,1672
362.38,39.554,10.007,179.93,0.39,0.010,1673
362.48,39.422,9.972,179.96,-1.12,0.129,1673
362.59,39.253,10.002,179.89,0.29,0.008,1674
362.70,39.122,10.009,179.91,0.56,0.123,1674
362.80,38.971,10.002,179.94,0.18,0.028,1675
362.92,38.811,9.979,179.95,-0.82,0.134,1675
363.03,38.636,10.025,179.90,1.15,0.025,1676
363.14,38.475,10.014,179.97,0.69,0.136,1676
363.24,38.350,9.992,-179.99,-0.34,0.013,1677
363.34,38.166,10.040,179.99,1.77,0.134,1677
363.46,38.034,10.007,-179.90,0.08,0.008,1678
363.57,37.878,9.975,-179.90,-1.30,0.144,1678
363.68,37.787,10.014,-179.98,0.47,0.053,1679
363.79,37.617,10.038,-179.95,1.51,0.125,1679
363.90,37.457,10.002,-179.86,-0.19,0.023,1680
364.00,37.298,10.012,-179.87,0.27,0.137,1680
364.11,37.148,10.034,-179.85,1.01,0.037,1681
364.22,37.021,10.023,-179.79,0.59,0.113,1681
364.32,36.863,9.984,-179.76,-1.03,0.036,1682
364.44,36.691,10.035,-179.82,1.16,0.144,1682
364.55,36.547,10.002,-179.75,-0.39,0.018,1683
364.65,36.446,10.028,-179.77,0.70,0.087,1683
364.75,36.249,9.989,-179.73,-0.91,0.026,1684
364.86,36.122,10.000,-179.78,-0.40,0.104,1684
364.96,35.973,10.000,-179.81,-0.33,0.049,1685
365.07,35.792,10.010,-179.83,0.10,0.133,1685
365.17,35.628,9.987,-179.82,-0.83,0.014,1686
365.29,35.485,10.010,-179.87,0.16,0.138,1686
365.41,35.367,10.043,-179.86,1.35,0.063,1687
365.52,35.158,9.969,-179.78,-1.80,0.142,1687
365.62,35.065,9.988,-179.89,-0.63,0.048,1688
365.73,34.915,10.047,-179.93,1.84,0.114,1688
365.83,34.752,10.012,-179.82,0.11,0.037,1689
365.94,34.583,9.993,-179.81,-0.66,0.135,1689
366.04,34.437,9.980,-179.85,-1.04,0.030,1690
366.16,34.301,10.006,-179.91,0.08,0.114,1690
366.27,34.196,9.987,-179.91,-0.63,0.084,1691
366.39,34.012,9.996,-179.95,-0.26,0.101,1691
366.50,33.867,10.014,-179.96,0.47,0.057,1692
366.61,33.728,9.995,-179.93,-0.35,0.084,1692
366.72,33.576,9.991,-179.95,-0.42,0.068,1693
366.83,33.402,9.984,-179.98,-0.73,0.109,1693
366.94,33.250,9.979,179.98,-0.75,0.048,1694
367.06,33.113,10.001,179.93,0.17,0.095,1694
367.17,32.941,10.009,179.94,0.45,0.036,1695
367.28,32.776,9.995,179.97,-0.15,0.130,1695
367.39,32.671,9.976,179.96,-0.81,0.071,1696
367.49,32.511,9.990,179.91,-0.25,0.093,1696
367.61,32.322,9.953,179.90,-1.59,0.051,1697
367.71,32.200,9.980,179.80,-0.47,0.104,1697
367.83,32.043,9.988,179.77,-0.03,0.045,1698
367.94,31.887,9.963,179.77,-1.13,0.119,1698
368.05,31.746,9.993,179.70,0.28,0.049,1699
368.16,31.609,9.965,179.72,-0.91,0.096,1699
368.27,31.471,9.997,179.67,0.48,0.074,1700
368.37,31.313,10.007,179.69,0.87,0.083,1700
368.49,31.116,9.986,179.75,-0.06,0.026,1701
368.59,30.992,10.006,179.74,0.76,0.103,1701
368.69,30.853,10.014,179.79,0.91,0.062,1702
368.79,30.705,10.003,179.84,0.41,0.088,1702
368.91,30.547,10.022,179.87,1.05,0.061,1703
369.01,30.369,9.989,179.93,-0.32,0.122,1703
369.12,30.242,10.022,179.91,0.99,0.058,1704
369.24,30.113,10.045,179.97,1.89,0.088,1704
369.35,29.950,10.036,-179.92,1.16,0.072,1705
369.47,29.760,10.030,-179.85,0.98,0.130,1705
369.58,29.655,9.990,-179.79,-0.76,0.071,1706
369.69,29.484,9.984,-179.83,-0.99,0.103,1706
369.79,29.328,9.997,-179.89,-0.30,0.045,1707
369.89,29.223,9.965,-179.91,-1.60,0.069,1707
370.00,29.047,9.988,179.99,-0.44,0.067,1708
370.11,28.932,10.011,179.97,0.51,0.051,1708
370.22,28.746,9.993,180.00,-0.27,0.067,1709
370.32,28.622,10.049,179.98,2.03,0.075,1709
370.44,28.441,9.997,-179.90,-0.31,0.064,1710
370.55,28.284,10.000,-179.92,-0.17,0.094,1710
370.66,28.149,10.003,-179.93,-0.02,0.074,1711
370.77,28.018,9.999,-179.93,-0.18,0.058,1711
370.87,27.856,10.010,-179.94,0.27,0.083,1712
370.99,27.681,9.995,-179.92,-0.37,0.093,1712
371.10,27.568,9.997,-179.94,-0.23,0.096,1712
371.20,27.413,9.980,-179.96,-0.91,0.062,1713
371.32,27.272,10.011,179.99,0.52,0.103,1713
371.42,27.106,9.988,-179.98,-0.51,0.065,1714
371.53,26.966,10.005,179.99,0.26,0.098,1714
371.64,26.820,9.994,-180.00,-0.27,0.048,1715
371.75,26.658,10.019,179.99,0.87,0.094,1715
371.86,26.540,10.017,-179.96,0.61,0.031,1716
371.96,26.318,9.991,-179.92,-0.49,0.055,1717
372.07,26.208,10.006,-179.95,0.14,0.056,1717
372.19,26.092,10.025,-179.94,1.01,0.132,1717
372.29,25.937,9.977,-179.88,-1.12,0.034,1718
372.39,25.752,9.993,-179.95,-0.42,0.092,1718
372.50,25.612,9.965,-179.98,-1.45,0.060,1719
372.60,25.429,9.954,179.94,-1.59,0.084,1720
372.72,25.306,10.004,179.84,0.46,0.052,1720
372.83,25.160,9.973,179.87,-0.97,0.106,1720
372.94,24.997,9.995,179.81,0.17,0.060,1721
373.04,24.802,9.974,179.82,-0.65,0.054,1722
373.14,24.692,10.008,179.78,0.73,0.063,1722
373.24,24.564,9.996,179.83,0.14,0.111,1722
373.34,24.402,10.027,179.84,1.41,0.058,1723
373.45,24.241,10.031,179.92,1.55,0.095,1723
373.55,24.082,9.937,-179.99,-2.59,0.093,1724
373.66,23.984,9.996,179.86,0.09,0.135,1724
373.77,23.802,9.977,179.86,-0.66,0.052,1725
373.87,23.639,9.993,179.82,0.03,0.092,1725
373.99,23.496,10.021,179.83,1.19,0.055,1726
374.09,23.332,9.993,179.90,-0.14,0.087,1726
374.20,23.154,10.028,179.89,1.37,0.095,1727
374.32,23.042,9.993,179.97,-0.24,0.099,1727
374.44,22.918,9.984,179.96,-0.55,0.030,1728
374.54,22.737,9.981,179.92,-0.73,0.097,1728
374.65,22.604,10.033,179.88,1.52,0.050,1729
374.76,22.461,9.977,179.97,-0.98,0.123,1729
374.87,22.305,10.021,179.91,0.99,0.041,1730
374.97,22.134,10.020,179.97,0.95,0.098,1730
375.07,22.004,10.008,-179.97,0.27,0.035,1731
375.18,21.853,10.000,-179.96,-0.10,0.118,1731
375.28,21.690,10.004,-179.96,0.07,0.046,1732
375.39,21.517,9.975,-179.96,-0.98,0.087,1733
375.50,21.395,9.993,179.98,-0.24,0.039,1733
375.60,21.278,9.997,179.97,-0.07,0.146,1733
375.71,21.119,9.988,179.97,-0.39,0.018,1734
375.82,20.937,9.994,179.94,-0.17,0.107,1734
375.93,20.812,9.964,179.93,-1.29,0.040,1735
376.04,20.631,9.995,179.85,0.08,0.103,1735
376.15,20.511,9.994,179.86,0.03,0.018,1736
376.26,20.342,10.012,179.86,0.83,0.116,1736
376.36,20.180,10.019,179.91,0.93,0.050,1737
376.47,20.090,10.004,179.97,0.24,0.137,1737
376.59,19.885,10.001,179.98,0.06,0.039,1738
376.70,19.732,10.038,179.98,1.74,0.116,1738
376.82,19.604,10.014,-179.91,0.38,0.023,1739
376.92,19.463,10.024,-179.89,0.82,0.144,1739
377.03,19.286,9.991,-179.84,-0.66,0.036,1740
377.13,19.129,10.029,-179.88,1.05,0.113,1740
377.24,19.009,9.999,-179.82,-0.40,0.010,1741
377.35,18.834,9.999,-179.84,-0.34,0.117,1741
377.47,18.703,9.986,-179.86,-0.79,0.019,1742
377.57,18.532,10.040,-179.91,1.63,0.124,1742
377.69,18.366,9.999,-179.81,-0.39,0.049,1743
377.79,18.243,10.022,-179.83,0.64,0.132,1743
377.89,18.084,9.994,-179.80,-0.64,0.030,1744
378.01,17.916,9.973,-179.83,-1.55,0.108,1744
378.11,17.802,10.004,-179.93,0.02,0.010,1745
378.21,17.643,10.014,-179.93,0.45,0.134,1745
378.32,17.484,10.008,-179.90,0.12,0.027,1746
378.42,17.369,9.988,-179.89,-0.74,0.141,1746
378.53,17.239,10.026,-179.93,0.86,0.041,1747
378.66,17.052,10.006,-179.88,0.04,0.146,1747
378.77,16.911,10.013,-179.88,0.28,0.014,1748
378.89,16.759,10.002,-179.86,-0.18,0.147,1748
379.00,16.593,9.981,-179.87,-0.99,0.022,1749
379.10,16.452,9.948,-179.93,-2.41,0.159,1749
379.21,16.320,10.019,179.92,0.89,0.026,1750
379.32,16.161,9.961,179.98,-1.63,0.146,1750
379.43,16.009,10.003,179.88,0.33,0.009,1751
379.54,15.877,9.994,179.90,-0.04,0.123,1751
379.65,15.729,9.963,179.89,-1.23,0.048,1752
379.77,15.529,10.001,179.82,0.40,0.132,1752
379.88,15.405,10.013,179.85,0.77,0.015,1753
379.99,15.240,10.010,179.89,0.63,0.146,1753
380.09,15.124,10.055,179.93,2.23,0.063,1754
380.19,14.948,10.006,-179.94,0.12,0.146,1754
380.30,14.786,9.981,-179.93,-0.88,0.020,1755
380.40,14.644,10.020,-179.98,0.82,0.149,1755
380.51,14.471,9.992,-179.93,-0.45,0.021,1756
380.61,14.334,9.952,-179.96,-2.15,0.153,1756
380.73,14.191,10.003,179.91,0.30,0.004,1757
380.84,14.052,9.989,179.93,-0.35,0.137,1757
380.94,13.894,10.014,179.91,0.70,0.016,1758
381.04,13.747,9.993,179.95,-0.22,0.140,1758
381.15,13.614,9.975,179.94,-0.83,0.038,1759
381.26,13.466,10.002,179.89,0.31,0.119,1759
381.37,13.259,10.053,179.90,2.28,0.059,1760
381.49,13.140,10.019,-179.96,0.74,0.144,1760
381.59,12.989,10.013,-179.91,0.34,0.015,1761
381.69,12.873,9.997,-179.89,-0.31,0.108,1761
381.79,12.725,9.969,-179.91,-1.34,0.056,1762
381.91,12.572,10.045,-179.99,1.89,0.116,1762
382.02,12.381,10.017,-179.88,0.45,0.018,1763
382.13,12.257,9.982,-179.85,-1.06,0.122,1763
382.23,12.109,10.041,-179.92,1.40,0.053,1764
382.33,11.929,9.998,-179.83,-0.41,0.147,1764
382.44,11.810,10.033,-179.86,0.98,0.049,1765
382.56,11.662,10.023,-179.80,0.59,0.113,1765
382.67,11.496,9.952,-179.76,-2.26,0.054,1766
382.78,11.351,9.969,-179.90,-1.51,0.125,1766
382.89,11.193,10.008,-179.99,0.28,0.025,1767
383.01,11.048,10.005,-179.97,0.15,0.122,1767
383.11,10.880,10.022,-179.96,0.77,0.025,1768
383.22,10.730,10.005,-179.92,0.07,0.138,1768
383.33,10.582,9.973,-179.91,-1.20,0.031,1769
383.43,10.458,10.033,-179.98,1.35,0.113,1769
383.54,10.312,9.992,-179.90,-0.48,0.048,1770
383.64,10.155,9.981,-179.93,-0.94,0.111,1770
383.75,9.994,10.011,-179.99,0.41,0.033,1771
383.86,9.868,10.003,-179.96,0.04,0.094,1771
383.97,9.672,9.978,-179.96,-0.92,0.025,1772
384.08,9.549,10.003,179.98,0.14,0.111,1772
384.19,9.429,10.005,179.99,0.19,0.071,1773
384.30,9.259,10.018,-180.00,0.74,0.102,1773
384.41,9.101,9.988,-179.95,-0.55,0.046,1774
384.52,8.938,10.018,-179.98,0.73,0.120,1774
384.62,8.798,9.983,-179.94,-0.73,0.046,1775
384.74,8.655,10.007,-179.98,0.25,0.100,1775
384.84,8.506,9.975,-179.97,-0.99,0.059,1776
384.96,8.348,10.006,179.97,0.30,0.105,1776
385.07,8.207,9.998,179.99,-0.04,0.056,1777
385.17,8.060,9.982,179.99,-0.73,0.093,1777
385.27,7.905,9.991,179.94,-0.23,0.057,1778
385.38,7.739,10.008,179.93,0.49,0.111,1778
385.49,7.568,10.010,179.96,0.47,0.023,1779
385.60,7.473,10.010,179.99,0.42,0.075,1779
385.71,7.334,9.956,-179.99,-2.05,0.099,1779
385.81,7.156,10.013,179.89,0.76,0.090,1780
385.91,6.993,10.013,179.93,0.60,0.051,1781
386.02,6.842,10.004,179.97,0.20,0.102,1781
386.13,6.688,10.023,179.98,0.90,0.052,1782
386.24,6.518,9.980,-179.96,-0.91,0.125,1782
386.35,6.385,10.012,179.98,0.49,0.047,1783
386.47,6.268,10.028,-179.99,1.11,0.077,1783
386.58,6.153,10.013,-179.92,0.43,0.116,1783
386.68,5.956,10.012,-179.90,0.28,0.082,1784
386.80,5.786,9.992,-179.88,-0.51,0.051,1785
386.91,5.664,9.960,-179.91,-1.81,0.082,1785
387.02,5.506,10.006,179.98,0.26,0.072,1786
387.12,5.360,10.020,180.00,0.81,0.077,1786
387.24,5.232,9.980,-179.95,-1.01,0.102,1786
387.34,5.026,10.025,179.99,1.10,0.109,1787
387.45,4.886,9.985,-179.95,-0.66,0.058,1788
387.55,4.733,10.011,-179.99,0.42,0.097,1788
387.65,4.596,10.010,-179.96,0.31,0.068,1789
387.76,4.428,10.047,-179.94,1.87,0.110,1789
387.87,4.314,9.976,-179.83,-1.45,0.091,1789
387.98,4.138,10.005,-179.92,0.05,0.088,1790
388.09,3.991,10.009,-179.92,0.17,0.067,1791
388.21,3.872,9.971,-179.91,-1.35,0.060,1791
388.32,3.729,9.998,-179.99,-0.12,0.107,1791
388.43,3.534,9.998,-179.99,-0.07,0.089,1792
388.54,3.420,9.990,-180.00,-0.47,0.100,1792
