x,y
51.87322806070574,20.0
51.369026380033475,20.0
50.86482469936121,20.0
50.36062301868893,20.0
49.856421338016666,20.0
49.3522196573444,20.0
48.848017976672125,20.0
48.34381629599986,20.0
47.83961461532759,20.0
47.335412934655324,20.0
46.83121125398306,20.0
46.32700957331078,20.0
45.822807892638515,20.0
45.31860621196625,20.0
44.814404531293974,20.0
44.31020285062171,20.0
43.80600116994944,20.0
43.30179948927717,20.0
42.797597808604905,20.0
42.29339612793263,20.0
41.789194447260364,20.0
41.2849927665881,20.0
40.78079108591582,20.0
40.276589405243556,20.0
39.77238772457129,20.0
39.26818604389902,20.0
38.763984363226754,20.0
38.25978268255448,20.0
37.75558100188221,20.0
37.251379321209946,20.0
36.74717764053767,20.0
36.242975959865404,20.0
35.73877427919314,20.0
35.23457259852087,20.0
34.7303709178486,20.0
34.22616923717633,20.0
33.72196755650406,20.0
33.217765875831795,20.0
32.71356419515952,20.0
32.20936251448725,20.0
31.705160833814986,20.0
31.20095915314272,20.0
30.696757472470452,20.0
30.192555791798178,20.0
29.68835411112591,20.0
29.184152430453643,20.0
28.67995074978137,20.0
28.175749069109102,20.0
27.671547388436835,20.0
27.167345707764568,20.0
26.6631440270923,20.0
26.158942346420027,20.0
25.65474066574776,20.0
25.150538985075492,20.0
24.646337304403218,20.0
24.14213562373095,20.0
24.14213562373095,35.0
24.646337304403218,35.0
25.15053898507549,35.0
25.65474066574776,35.0
26.158942346420027,35.0
26.663144027092294,35.0
27.167345707764564,35.0
27.671547388436835,35.0
28.175749069109102,35.0
28.67995074978137,35.0
29.18415243045364,35.0
29.68835411112591,35.0
30.192555791798178,35.0
30.696757472470445,35.0
31.200959153142716,35.0
31.705160833814986,35.0
32.20936251448725,35.0
32.71356419515952,35.0
33.21776587583179,35.0
33.72196755650406,35.0
34.22616923717633,35.0
34.730370917848596,35.0
35.23457259852087,35.0
35.73877427919314,35.0
36.242975959865404,35.0
36.74717764053767,35.0
37.25137932120994,35.0
37.75558100188221,35.0
38.25978268255448,35.0
38.76398436322675,35.0
39.26818604389902,35.0
39.77238772457129,35.0
40.276589405243556,35.0
40.78079108591582,35.0
41.28499276658809,35.0
41.789194447260364,35.0
42.29339612793263,35.0
42.7975978086049,35.0
43.30179948927717,35.0
43.80600116994944,35.0
44.31020285062171,35.0
44.814404531293974,35.0
45.31860621196624,35.0
45.822807892638515,35.0
46.32700957331078,35.0
46.83121125398305,35.0
47.335412934655324,35.0
47.83961461532759,35.0
48.34381629599986,35.0
48.848017976672125,35.0
49.35221965734439,35.0
49.856421338016666,35.0
50.36062301868893,35.0
50.8648246993612,35.0
51.369026380033475,35.0
51.87322806070574,35.0
52.37742974137801,35.0
52.881631422050276,35.0
53.38583310272254,35.0
53.89003478339482,35.0
54.394236464067085,35.0
54.89843814473935,35.0
55.402639825411626,35.0
55.90684150608389,35.0
56.41104318675616,35.0
56.91524486742843,35.0
57.419446548100694,35.0
57.92364822877297,35.0
58.427849909445236,35.0
58.9320515901175,35.0
59.43625327078978,35.0
59.940454951462044,35.0
60.44465663213431,35.0
60.94885831280658,35.0
61.453059993478846,35.0
61.95726167415112,35.0
62.46146335482339,35.0
62.965665035495654,35.0
63.46986671616793,35.0
63.974068396840195,35.0
64.47827007751246,35.0
64.98247175818473,35.0
65.486673438857,35.0
65.99087511952928,35.0
66.49507680020153,35.0
66.99927848087381,35.0
67.50348016154608,35.0
68.00768184221835,35.0
68.51188352289061,35.0
69.01608520356288,35.0
69.52028688423515,35.0
70.02448856490741,35.0
70.5286902455797,35.0
71.03289192625195,35.0
71.53709360692423,35.0
72.0412952875965,35.0
72.54549696826876,35.0
73.04969864894103,35.0
73.5539003296133,35.0
74.05810201028558,35.0
74.56230369095783,35.0
75.06650537163011,35.0
75.57070705230238,35.0
76.07490873297465,35.0
76.57911041364692,35.0
77.08331209431918,35.0
77.58751377499145,35.0
78.09171545566372,35.0
78.595917136336,35.0
79.10011881700825,35.0
79.60432049768053,35.0
80.1085221783528,35.0
80.61272385902507,35.0
81.11692553969733,35.0
81.6211272203696,35.0
82.12532890104188,35.0
82.62953058171414,35.0
83.13373226238642,35.0
83.63793394305868,35.0
84.14213562373095,35.0
84.14213562373095,15.0
83.63793394305868,15.0
83.13373226238642,15.0
82.62953058171415,15.0
82.12532890104188,15.0
81.6211272203696,15.0
81.11692553969733,15.0
80.61272385902507,15.0
80.1085221783528,15.0
79.60432049768053,15.0
79.10011881700827,15.0
78.595917136336,15.0
78.09171545566372,15.0
77.58751377499145,15.0
77.08331209431918,15.0
76.57911041364692,15.0
76.07490873297465,15.0
75.57070705230238,15.0
75.06650537163011,15.0
74.56230369095785,15.0
74.05810201028558,15.0
73.5539003296133,15.0
73.04969864894103,15.0
72.54549696826876,15.0
72.0412952875965,15.0
71.53709360692423,15.0
71.03289192625196,15.0
70.5286902455797,15.0
70.02448856490741,15.0
69.52028688423515,15.0
69.01608520356288,15.0
68.51188352289061,15.0
68.00768184221835,15.0
67.50348016154608,15.0
66.99927848087381,15.0
66.49507680020153,15.0
65.99087511952928,15.0
65.486673438857,15.0
64.98247175818473,15.0
64.47827007751246,15.0
63.974068396840195,15.0
63.46986671616793,15.0
62.96566503549566,15.0
62.46146335482339,15.0
61.95726167415112,15.0
61.45305999347885,15.0
60.94885831280658,15.0
60.44465663213431,15.0
59.940454951462044,15.0
59.43625327078978,15.0
58.93205159011751,15.0
58.427849909445236,15.0
57.92364822877297,15.0
57.4194465481007,15.0
56.91524486742843,15.0
56.41104318675616,15.0
55.90684150608389,15.0
55.402639825411626,15.0
54.89843814473936,15.0
54.394236464067085,15.0
53.89003478339482,15.0
53.38583310272255,15.0
52.881631422050276,15.0
52.37742974137801,15.0
51.87322806070574,15.0
51.369026380033475,15.0
50.86482469936121,15.0
50.36062301868893,15.0
49.856421338016666,15.0
49.3522196573444,15.0
48.848017976672125,15.0
48.34381629599986,15.0
47.83961461532759,15.0
47.335412934655324,15.0
46.83121125398306,15.0
46.32700957331078,15.0
45.822807892638515,15.0
45.31860621196625,15.0
44.814404531293974,15.0
44.31020285062171,15.0
43.80600116994944,15.0
43.30179948927717,15.0
42.797597808604905,15.0
42.29339612793263,15.0
41.789194447260364,15.0
41.2849927665881,15.0
40.78079108591582,15.0
40.276589405243556,15.0
39.77238772457129,15.0
39.26818604389902,15.0
38.763984363226754,15.0
38.25978268255448,15.0
37.75558100188221,15.0
37.251379321209946,15.0
36.74717764053767,15.0
36.242975959865404,15.0
