x,y,type
49.91596638655462,30.0,row
50.42016806722689,30.0,row
50.924369747899156,30.0,row
51.42857142857143,30.0,row
51.9327731092437,30.0,row
52.436974789915965,30.0,row
52.94117647058823,30.0,row
53.4453781512605,30.0,row
53.94957983193277,30.0,row
54.45378151260504,30.0,row
54.95798319327731,30.0,row
55.46218487394958,30.0,row
55.96638655462185,30.0,row
56.470588235294116,30.0,row
56.97478991596638,30.0,row
57.47899159663865,30.0,row
57.983193277310924,30.0,row
58.48739495798319,30.0,row
58.99159663865546,30.0,row
59.49579831932773,30.0,row
60.0,30.0,row
56.0,26.0,turn
56.05739893885622,26.675201357128323,turn
56.22794843633396,27.331024793549922,turn
56.50675381234439,27.948648524600983,turn
56.8858135005223,28.510347076894124,turn
67.93725393319377,17.0,turn
67.52251207987254,16.679970361659443,turn
67.06950426267767,16.416885409841473,turn
66.58600040867384,16.215257541043115,turn
66.0802935087069,16.078545048422466,turn
65.56105737717849,16.0090928056355,turn
65.03719787998801,16.008092047889317,turn
64.51770018235956,16.07555994004156,turn
64.01147463653791,16.210339282191196,turn
63.527203952666234,16.410118357810212,turn
63.07319427414962,16.671470583983947,turn
62.657232711838766,16.98991328368459,turn
62.28645378058789,17.359984572023993,turn
61.967217029048456,17.775337037743494,turn
61.70499796157527,18.22884661312887,turn
61.504294123137555,18.71273476502876,turn
61.368547958053185,19.21870191117326,turn
61.300087765662646,19.738069773454487,turn
61.300087765662646,20.261930226545505,turn
61.36854795805318,20.781298088826738,turn
61.504294123137555,21.287265234971237,turn
61.70499796157527,21.771153386871127,turn
61.96721702904845,22.2246629622565,turn
62.28645378058789,22.640015427976003,turn
62.65723271183876,23.010086716315406,turn
63.07319427414962,23.328529416016053,turn
63.527203952666234,23.589881642189788,turn
64.0114746365379,23.7896607178088,turn
64.51770018235956,23.924440059958435,turn
65.03719787998801,23.991907952110683,turn
65.56105737717849,23.9909071943645,turn
66.08029350870689,23.921454951577534,turn
66.58600040867383,23.784742458956885,turn
67.06950426267767,23.58311459015853,turn
67.52251207987253,23.320029638340557,turn
57.35424868893541,11.0,turn
56.8858135005223,11.489652923105876,turn
56.50675381234439,12.051351475399018,turn
56.22794843633396,12.668975206450078,turn
56.05739893885622,13.324798642871679,turn
56.0,14.0,turn
60.0,10.0,row
59.49579831932773,10.0,row
58.991596638655466,10.0,row
58.48739495798319,10.0,row
57.983193277310924,10.0,row
57.47899159663866,10.0,row
56.97478991596638,10.0,row
56.470588235294116,10.0,row
55.96638655462185,10.0,row
55.46218487394958,10.0,row
54.957983193277315,10.0,row
54.45378151260504,10.0,row
53.94957983193277,10.0,row
53.445378151260506,10.0,row
52.94117647058823,10.0,row
52.436974789915965,10.0,row
51.9327731092437,10.0,row
51.42857142857143,10.0,row
50.92436974789916,10.0,row
50.42016806722689,10.0,row
49.91596638655462,10.0,row
49.411764705882355,10.0,row
48.90756302521008,10.0,row
48.403361344537814,10.0,row
47.89915966386555,10.0,row
47.39495798319328,10.0,row
46.89075630252101,10.0,row
46.38655462184874,10.0,row
45.88235294117647,10.0,row
45.378151260504204,10.0,row
44.87394957983193,10.0,row
44.36974789915966,10.0,row
43.865546218487395,10.0,row
43.36134453781513,10.0,row
42.85714285714286,10.0,row
42.35294117647059,10.0,row
41.84873949579832,10.0,row
41.34453781512605,10.0,row
40.84033613445378,10.0,row
40.33613445378151,10.0,row
39.831932773109244,10.0,row
39.32773109243698,10.0,row
38.82352941176471,10.0,row
38.319327731092436,10.0,row
37.81512605042017,10.0,row
37.3109243697479,10.0,row
36.80672268907563,10.0,row
36.30252100840336,10.0,row
35.79831932773109,10.0,row
35.294117647058826,10.0,row
34.78991596638656,10.0,row
34.285714285714285,10.0,row
33.78151260504202,10.0,row
33.27731092436975,10.0,row
32.773109243697476,10.0,row
32.26890756302521,10.0,row
31.764705882352942,10.0,row
31.260504201680675,10.0,row
30.756302521008404,10.0,row
